Consumer_Address_Key,Consumer_Address_Country_Code_Key,Consumer_Address_Last_Update_Source_System_Key,Consumer_Address_Last_Postal_Opt_In_Opt_Out_Update_Source_System_Key,Consumer_Key,Consumer_Address_Type_Code_Key,Consumer_Address_Record_Valid_From_Date,Consumer_Address_Record_Valid_To_Date,HUI,Consumer_Address_Current_Record_Indicator,Consumer_Address_Postal_Opt_In_Opt_Out_Indicator,Consumer_Address_Postal_Opt_In_Opt_Out_Update_Date,Consumer_Address_Source_Last_Update_Date,Consumer_Line1_Address,Consumer_Line2_Address,Consumer_Line3_Address,Consumer_Address_City_Name,Consumer_Address_Zip_Code,Consumer_Address_Melissa_Identifier,Consumer_Address_Melissa_Delivery_Type_Code,Consumer_Address_Melissa_Result_Code,Consumer_Address_Melissa_Quality_Score_Code,Consumer_Address_Record_Created_Timestamp,Consumer_Address_Record_Modified_Timestamp
1,3,119,639,4936656,630,2023-01-09,2023-08-15,"288 Janice Canyon Suite 879Michelleshire, AL 84115",1,1,2021-09-01,2023-08-12,null,null,null,Kingview,79373,null,null,null,Valid,2021-02-04 15:04:32,2021-08-30 17:38:34
1,1,110,36,4948134,142,2023-04-15,2023-11-20,"0296 Chad RowLake Davidburgh, LA 40757",0,1,2023-11-17,2022-11-25,null,null,null,Claytonton,27105,null,null,null,Valid,2021-08-16 00:30:43,2023-01-18 08:12:35
1,1,858,825,4959588,245,2021-02-02,2022-12-27,"622 Carrie ViaductNew Kimberlyview, MO 54077",1,1,2023-05-23,2021-08-18,null,null,null,South Kristenhaven,68821,null,null,null,Invalid,2022-04-08 16:57:09,2023-03-13 07:58:42
1,2,615,946,4992254,975,2022-07-11,2023-12-31,USNV LongFPO AE 85143,0,0,2021-10-01,2022-11-13,null,null,null,Hamiltonborough,25851,null,null,null,Valid,2024-01-12 05:25:26,2024-01-12 09:49:08
1,1,629,313,4994387,912,2023-10-19,2023-10-28,"7178 Bridges ParksNorth Josephview, GA 10779",1,0,2022-05-11,2022-01-25,null,null,null,Sandraton,84393,null,null,null,Valid,2023-06-01 23:53:45,2023-08-10 22:18:05
1,2,403,267,4998217,641,2021-11-02,2022-04-04,"4201 Cooke RueNew John, MS 00973",0,0,2023-06-13,2023-02-07,null,null,null,New Christophermouth,80536,null,null,null,Valid,2023-10-24 10:34:35,2023-12-17 13:39:05
1,3,820,390,5019820,260,2021-03-28,2022-05-30,"686 Christopher FlatGibsontown, PW 38885",0,0,2022-04-11,2022-05-14,null,null,null,North Ronald,33152,null,null,null,Valid,2022-10-04 07:55:34,2022-10-31 03:40:48
1,3,29,674,5021785,815,2021-03-30,2023-04-28,"93884 Christopher Locks Suite 700Davidsonborough, LA 11631",0,0,2023-02-25,2022-12-27,null,null,null,Christophermouth,67717,null,null,null,Valid,2023-09-15 06:38:33,2023-11-14 23:19:54
1,3,266,169,5027764,262,2023-03-27,2023-09-08,"5959 Boone PrairieEast Wendyton, ND 05586",0,1,2022-04-20,2021-10-26,null,null,null,Amyberg,04389,null,null,null,Valid,2023-02-04 21:07:37,2023-03-16 13:27:57
1,3,823,807,5034242,868,2023-12-24,2024-01-04,"244 Elizabeth GrovesNew James, WI 34861",0,1,2021-06-19,2023-01-08,null,null,null,East Lawrenceland,67850,null,null,null,Suspicious,2021-03-23 13:44:18,2023-02-22 01:52:48
1,2,22,628,5035343,813,2021-02-08,2023-09-01,"21191 Ortega SpringsNew Robert, DE 26380",0,1,2023-06-17,2021-10-23,null,null,null,Kimchester,36708,null,null,null,Valid,2021-10-29 17:06:47,2023-08-28 08:13:48
1,1,325,384,5038374,332,2023-03-28,2023-07-16,"228 Chapman DivideAngelaborough, AR 30775",1,1,2022-03-08,2021-07-04,null,null,null,West Carrie,45443,null,null,null,Valid,2023-04-26 02:03:31,2023-09-21 17:33:32
1,3,444,551,5043892,923,2021-05-01,2023-02-14,"7979 Frances Oval Apt. 849Lake Mark, AK 93386",0,0,2023-04-28,2021-11-01,null,null,null,Wallaceland,54740,null,null,null,Valid,2022-03-23 17:24:48,2022-08-29 06:37:48
1,1,850,706,5045471,927,2023-06-09,2023-08-05,"642 Keller Ramp Apt. 945South Anna, KS 93087",0,0,2022-04-15,2022-12-02,null,null,null,Kristinechester,39292,null,null,null,Valid,2022-03-03 09:59:34,2023-04-12 00:36:14
1,1,115,260,5079816,744,2023-12-02,2024-01-01,"676 Matthew Lakes Apt. 688North Kelli, NV 19672",1,0,2022-07-08,2023-11-15,null,null,null,South Randall,49441,null,null,null,Valid,2021-03-24 12:08:51,2022-04-28 02:37:29
1,3,101,703,5089532,582,2023-01-23,2024-01-03,"33624 Amy InletNorth Toddstad, VA 90354",1,1,2021-07-21,2023-01-20,null,null,null,Pughstad,38033,null,null,null,Valid,2021-04-11 04:31:14,2022-03-28 06:44:04
1,3,6,117,5094927,162,2021-04-09,2023-07-16,"641 Marilyn VistaAnthonyside, MD 63653",1,1,2023-05-10,2021-03-06,null,null,null,Knightland,66932,null,null,null,Valid,2022-04-22 13:13:57,2023-03-23 21:44:56
1,1,717,43,5097487,803,2021-03-13,2023-12-13,"386 Jamie InletClarencetown, NE 70901",0,1,2023-02-27,2021-01-28,null,null,null,Lake Michelle,73063,null,null,null,Invalid,2023-01-04 09:23:46,2023-06-09 02:31:10
1,3,998,235,5109114,282,2023-12-09,2024-01-01,"05724 Diana Drive Suite 310Carrilloport, DC 03109",1,1,2021-09-25,2022-05-27,null,null,null,North Amyland,77620,null,null,null,Valid,2022-09-10 08:32:08,2022-12-09 15:29:24
1,2,685,903,5140381,890,2022-07-25,2022-12-02,"352 Christina StreetsBenjaminhaven, WA 43158",1,1,2023-12-17,2023-02-09,null,null,null,North Colleenmouth,82183,null,null,null,Valid,2021-06-12 06:19:59,2022-10-08 23:53:39
1,3,97,339,5140589,242,2023-09-22,2023-10-30,"5716 Brian StationNew Marybury, FL 77981",0,1,2023-05-22,2022-02-22,null,null,null,Port Tonybury,66290,null,null,null,Valid,2021-06-03 23:23:21,2023-08-04 19:35:34
1,3,122,654,5147803,449,2022-07-10,2022-07-29,"320 Melissa Stravenue Suite 443North Angelaview, ME 69818",0,0,2022-01-27,2021-06-23,null,null,null,East Kathy,51814,null,null,null,Valid,2023-11-21 00:24:47,2024-01-09 20:04:14
1,1,276,128,5148035,886,2021-01-31,2021-12-12,"918 Goodman TrailTonyside, PA 13015",0,0,2021-04-24,2022-05-23,null,null,null,Ronaldland,34990,null,null,null,Valid,2023-09-09 10:15:20,2023-11-03 00:28:07
1,2,77,155,5155845,611,2022-09-11,2023-08-29,"9468 Kelly PinesTiffanymouth, MA 93052",1,1,2023-10-01,2021-11-15,null,null,null,Ashleyton,17608,null,null,null,Invalid,2023-12-06 05:33:19,2024-01-18 00:35:19
1,3,929,968,5165344,809,2021-09-01,2022-05-30,"2229 Adams Forks Apt. 062East Deborah, PW 67323",0,0,2022-12-01,2021-10-29,null,null,null,South Billfort,27550,null,null,null,Valid,2023-11-16 03:28:58,2024-01-06 22:28:47
1,2,118,888,5168189,201,2021-04-06,2023-12-12,"9011 Morrison LakesJensenchester, KS 45737",1,1,2022-06-17,2022-06-06,null,null,null,West Theresaland,82553,null,null,null,Valid,2024-01-22 09:53:48,2024-01-23 05:33:15
1,3,991,448,5178508,927,2021-05-10,2021-06-10,"39499 Daniel FieldEast Christopher, LA 70003",1,0,2022-10-03,2022-05-30,null,null,null,East Joseph,93366,null,null,null,Valid,2023-06-13 04:23:42,2023-09-06 02:40:41
1,2,729,170,5207349,905,2022-02-08,2023-12-24,"30982 Christopher CourseWest Matthewtown, FM 56968",1,0,2023-11-03,2023-02-11,null,null,null,Wagnerhaven,39556,null,null,null,Valid,2021-04-11 03:16:28,2022-08-07 13:50:46
1,1,557,895,5207426,874,2022-12-30,2023-10-27,Unit 6345 Box 5603DPO AP 77982,0,0,2021-02-06,2022-07-14,null,null,null,Jennifershire,10645,null,null,null,Valid,2021-06-01 23:24:00,2022-02-17 06:41:36
1,2,535,324,5211546,199,2021-09-11,2023-08-25,"917 Rodriguez Shoals Apt. 732Patriciamouth, VA 81432",1,1,2022-03-07,2022-07-15,null,null,null,Port Latashaside,34370,null,null,null,Valid,2022-07-20 08:07:54,2023-11-30 03:54:38
1,3,487,169,5222411,644,2023-03-26,2023-11-22,"450 Bryan Unions Suite 706New Brettmouth, ID 88636",0,1,2022-08-08,2024-01-04,null,null,null,South Pamelaborough,87631,null,null,null,Valid,2021-11-13 19:20:18,2023-02-10 09:11:13
1,1,646,553,5223115,605,2021-06-04,2022-03-14,"0144 Benson RidgePierceshire, ND 71973",1,1,2023-09-13,2023-06-19,null,null,null,Lake Steven,55627,null,null,null,Valid,2023-06-26 03:05:19,2023-08-23 07:53:37
1,1,322,885,5230659,120,2023-06-20,2023-11-13,"0593 Marshall PlainsLake Lisa, FL 94749",0,0,2022-10-01,2023-07-06,null,null,null,Port Kathleen,32058,null,null,null,Valid,2022-10-09 03:35:27,2022-11-22 13:16:46
1,1,153,10,5272177,308,2021-03-01,2021-12-19,USS ConradFPO AA 12714,1,0,2023-10-15,2022-08-30,null,null,null,Allenshire,50915,null,null,null,Valid,2021-09-11 11:34:11,2023-07-23 18:35:41
1,2,819,195,5284544,183,2022-11-06,2023-12-26,"84214 Summers Corner Apt. 336Olsonport, TN 76755",1,1,2021-12-06,2022-05-01,null,null,null,Lindaville,48448,null,null,null,Valid,2023-04-26 07:28:39,2023-06-12 05:53:28
1,2,143,971,5289939,331,2022-07-16,2023-03-02,"58177 Amy SquareGabrielaburgh, AR 50715",0,0,2021-12-18,2021-08-08,null,null,null,Lake Katherineburgh,97097,null,null,null,Suspicious,2022-10-03 05:14:20,2023-09-08 23:10:47
1,3,271,148,5294624,472,2023-10-07,2024-01-18,"970 Green SummitNorth Mark, CO 82198",0,0,2023-10-25,2021-04-27,null,null,null,South Justin,60189,null,null,null,Valid,2022-12-31 09:59:34,2023-10-14 11:21:51
1,1,868,779,5311299,626,2021-08-08,2022-05-11,"3947 Cox GrovesSouth Marissa, AR 20457",0,1,2023-05-05,2023-10-24,null,null,null,New Whitneybury,54193,null,null,null,Valid,2023-02-08 23:03:37,2023-03-26 00:41:02
1,2,972,227,5314735,415,2022-09-20,2023-02-25,"600 Karl Gateway Apt. 576New Lisaville, CO 61025",1,0,2021-10-22,2023-08-31,null,null,null,Erikborough,40687,null,null,null,Valid,2022-07-14 23:00:41,2023-05-31 20:31:39
1,1,269,503,5318081,800,2023-02-10,2023-04-17,"02565 Young Fork Suite 578Johnstonhaven, MO 83225",1,0,2023-05-25,2024-01-09,null,null,null,West Kimberlyton,13969,null,null,null,Valid,2023-03-16 11:02:18,2023-09-03 05:05:05
1,2,79,954,5319977,913,2022-07-18,2023-09-08,"715 Mary Keys Apt. 741Michaelview, HI 89261",1,1,2021-12-07,2021-04-08,null,null,null,East Aliciamouth,24792,null,null,null,Valid,2021-11-26 11:15:31,2022-07-22 19:55:35
1,1,75,885,5325251,858,2021-11-29,2023-07-26,"50781 Scott PlazaSouth Miguelshire, IL 60758",0,1,2021-09-30,2021-10-08,null,null,null,Morrisonside,65648,null,null,null,Invalid,2021-09-08 00:31:43,2021-10-29 04:44:24
1,1,566,321,5340014,44,2022-02-27,2022-10-02,USCGC DiazFPO AE 72280,1,1,2021-06-24,2021-04-17,null,null,null,Quinnshire,69129,null,null,null,Valid,2023-09-14 00:00:44,2024-01-03 05:53:02
1,2,933,820,5340181,466,2021-03-18,2023-10-04,"9547 Carpenter GardensLake Michaelberg, VT 36662",1,1,2021-06-01,2023-02-15,null,null,null,South Deanna,15212,null,null,null,Valid,2023-04-05 15:48:02,2023-07-20 09:42:59
1,1,809,525,5349057,314,2022-02-15,2022-03-18,"5589 Clark Trail Apt. 688New Josephshire, AZ 45927",1,0,2022-05-16,2021-01-25,null,null,null,Martinezville,13123,null,null,null,Invalid,2022-08-25 22:02:58,2023-10-30 14:17:39
1,2,23,329,5357765,965,2023-08-28,2023-11-16,"622 Johnson ShoreAmybury, NC 91148",1,1,2023-02-26,2023-12-31,null,null,null,Port Matthewberg,31273,null,null,null,Valid,2023-11-10 12:52:18,2024-01-17 13:16:32
1,2,179,656,5372046,337,2023-07-04,2023-12-19,"02462 Stewart RoadsLake Veronica, KY 43041",1,0,2021-06-01,2022-01-04,null,null,null,East Kimberlychester,08535,null,null,null,Valid,2023-02-14 10:32:39,2024-01-05 16:14:06
1,3,861,364,5373430,954,2023-08-30,2023-09-18,"2116 Felicia Mountain Suite 910New Jessicaton, WA 52113",0,1,2021-09-11,2022-02-16,null,null,null,New Joseph,97803,null,null,null,Valid,2022-03-02 02:24:55,2023-03-14 00:45:18
1,1,827,143,5385118,298,2021-07-30,2024-01-12,"645 Brewer Views Suite 480Lopezport, SC 02135",0,1,2022-10-19,2023-05-19,null,null,null,Scottside,47287,null,null,null,Valid,2023-10-25 10:17:46,2024-01-05 03:44:30
1,1,531,137,5414060,728,2023-05-30,2024-01-03,"0772 Amanda Trace Suite 677Pamelastad, KS 31662",0,0,2023-02-10,2021-02-15,null,null,null,Timothyview,40894,null,null,null,Valid,2023-11-21 06:23:32,2023-12-22 01:26:55
1,3,740,272,5414335,249,2021-09-14,2022-03-14,"78776 Downs PlainsEast Andrew, AS 72747",1,0,2024-01-16,2021-05-21,null,null,null,Rickystad,11582,null,null,null,Valid,2022-08-25 21:22:31,2023-07-05 16:52:19
1,3,451,599,5417358,763,2022-11-09,2023-01-27,"394 Amy MillsReginaldfort, FM 06393",0,1,2023-04-05,2022-09-30,null,null,null,Philipville,05539,null,null,null,Invalid,2021-10-23 21:44:07,2023-06-23 19:48:05
1,3,87,620,5418438,17,2021-07-23,2023-12-30,"487 Pittman Junctions Suite 650Paynemouth, AK 60026",0,0,2021-12-14,2022-06-03,null,null,null,Stephenton,96870,null,null,null,Valid,2023-02-16 09:25:08,2023-11-15 12:09:39
1,2,917,264,5426773,454,2023-10-15,2023-10-22,"406 Downs Shores Apt. 699East Gabrielle, KS 33145",0,0,2021-10-07,2022-06-14,null,null,null,Valerieburgh,85476,null,null,null,Invalid,2022-01-14 23:15:08,2022-08-09 17:31:25
1,1,485,384,5428752,323,2023-05-09,2023-09-29,"2408 Williams Heights Suite 921Ryanchester, NE 43807",1,0,2022-06-23,2024-01-23,null,null,null,Kellymouth,79214,null,null,null,Invalid,2023-03-29 19:31:59,2023-06-08 18:38:48
1,1,206,799,5441167,658,2023-05-07,2023-06-15,"434 Johnson Coves Suite 071Vanessatown, TN 65855",0,1,2021-06-18,2022-03-28,null,null,null,Melaniehaven,68249,null,null,null,Valid,2022-05-02 17:17:11,2023-07-18 18:23:53
1,3,202,527,5451586,406,2021-12-22,2022-10-25,"38178 Bowman Bypass Apt. 701South Danastad, MH 26323",1,1,2021-02-08,2022-06-03,null,null,null,South Danielberg,19633,null,null,null,Invalid,2022-08-30 20:14:36,2023-09-19 10:29:13
1,3,744,932,5452050,928,2022-10-03,2023-06-10,"57519 Campos Glen Suite 159Port Ronnieside, NE 46159",1,1,2023-08-04,2022-01-10,null,null,null,Brownmouth,39981,null,null,null,Valid,2021-04-07 05:02:09,2022-10-26 23:44:17
1,1,109,322,5453333,681,2023-09-26,2023-12-28,"5972 Amber Route Apt. 904Nancyburgh, WA 90236",1,0,2021-11-13,2021-03-12,null,null,null,North Katiehaven,02114,null,null,null,Invalid,2022-10-11 11:13:35,2022-10-18 11:36:16
1,3,278,221,5456479,190,2023-08-06,2023-12-07,"448 Cunningham Stravenue Suite 460Blanchardport, WI 26654",0,1,2021-06-09,2022-11-06,null,null,null,North Ricardo,96614,null,null,null,Valid,2023-12-25 04:27:34,2024-01-11 09:10:44
1,3,107,84,5464645,217,2022-07-15,2022-08-07,"6749 Lambert Creek Apt. 815Lake Matthewstad, MS 74333",1,1,2023-06-03,2021-03-08,null,null,null,East Jonathan,15179,null,null,null,Invalid,2023-05-19 08:29:08,2023-10-04 20:06:04
1,1,73,665,5466787,410,2024-01-20,2024-01-24,"72809 Elliott Tunnel Apt. 779Robertview, WA 68218",0,0,2022-01-08,2021-11-26,null,null,null,Medinaview,50858,null,null,null,Valid,2022-03-24 23:35:01,2023-04-16 10:26:53
1,2,359,620,5476508,624,2023-12-21,2024-01-05,"65713 Melissa PinesRobertborough, OK 11593",1,0,2022-05-07,2021-06-04,null,null,null,Millerfurt,22029,null,null,null,Valid,2023-11-19 03:00:02,2023-11-19 03:53:21
1,2,204,405,5545377,11,2023-06-22,2023-10-10,"PSC 6227, Box 9404APO AE 39789",0,0,2022-06-29,2021-08-24,null,null,null,South Jameshaven,83829,null,null,null,Valid,2021-08-07 13:56:23,2023-08-13 18:19:35
1,2,638,775,5557506,245,2022-05-12,2022-10-08,"PSC 7164, Box 8268APO AA 81164",1,0,2023-08-06,2022-03-20,null,null,null,Port Patrick,09202,null,null,null,Valid,2021-03-30 18:00:19,2023-11-20 13:30:26
1,1,378,537,5560682,44,2022-10-17,2023-10-24,"139 Watson Ports Suite 867New Priscilla, DC 49661",1,0,2021-01-31,2023-12-18,null,null,null,West Donaldview,82662,null,null,null,Valid,2023-04-12 11:39:06,2023-08-26 02:44:02
1,2,500,961,5564109,667,2023-01-06,2023-09-11,"7691 Patel Highway Suite 011East Evan, PW 83982",0,1,2021-06-08,2022-11-23,null,null,null,Josemouth,20276,null,null,null,Suspicious,2021-09-12 14:32:59,2023-06-06 19:57:44
1,1,632,322,5574704,744,2023-05-09,2023-08-23,"3250 James Plaza Apt. 307West Eric, ME 75262",1,0,2023-03-02,2022-08-16,null,null,null,South Melissa,23580,null,null,null,Invalid,2022-02-24 08:56:52,2022-11-24 03:10:50
1,2,328,675,5582355,700,2021-09-04,2023-07-04,"6455 Lopez Expressway Apt. 375East Maria, DE 17086",1,0,2023-05-03,2021-02-01,null,null,null,Brownton,31217,null,null,null,Valid,2022-03-02 13:07:32,2023-04-04 00:55:02
1,1,322,346,5590214,77,2021-08-23,2023-07-04,"11754 Alejandro Islands Suite 663Derrickshire, MH 47606",0,1,2022-11-22,2021-05-13,null,null,null,Russoland,78756,null,null,null,Valid,2022-09-15 21:32:32,2022-11-20 16:12:00
1,1,420,644,5596537,367,2021-07-16,2021-11-18,"505 Stone Dam Apt. 844Allenfort, TN 82098",0,0,2021-09-04,2023-02-01,null,null,null,North Jill,61367,null,null,null,Valid,2021-07-05 23:02:12,2022-11-27 23:01:18
1,3,574,110,5604811,728,2023-03-23,2023-06-17,"08894 Davenport SpurHamptonchester, VA 74945",1,0,2023-05-28,2022-10-24,null,null,null,East Dorisbury,98015,null,null,null,Valid,2023-05-26 20:43:07,2023-08-21 12:21:13
1,2,707,595,5614849,683,2021-10-28,2023-08-21,"3132 Diana Vista Suite 800Marshberg, AL 04700",0,0,2021-06-10,2023-08-05,null,null,null,Port Christina,23458,null,null,null,Valid,2023-07-07 08:35:10,2024-01-19 20:32:54
1,3,337,277,5619912,10,2022-04-03,2023-02-26,"22392 Kelly SpringWilliamside, ND 47447",1,1,2022-09-07,2022-09-27,null,null,null,East Patrick,32844,null,null,null,Valid,2021-02-11 05:27:25,2022-07-20 16:51:31
1,2,210,6,5633051,999,2021-07-29,2022-11-09,"86853 Kelsey Port Apt. 828Kevinton, CO 86436",0,1,2021-12-31,2023-05-02,null,null,null,Jamieport,52036,null,null,null,Invalid,2021-06-23 17:12:40,2023-10-03 01:16:40
1,1,33,481,5637374,347,2023-01-25,2023-07-18,"4281 Tyler Pine Suite 786Port Douglas, IA 87720",0,0,2021-02-19,2023-07-17,null,null,null,North Charlesville,64682,null,null,null,Suspicious,2023-08-02 21:03:56,2023-12-03 13:43:15
1,1,709,167,5639136,573,2021-10-18,2022-10-09,"8849 Cynthia Field Suite 445North Allen, NC 43546",0,1,2023-12-07,2022-04-11,null,null,null,East Marcmouth,01974,null,null,null,Invalid,2021-12-19 01:12:34,2022-06-26 22:17:07
1,2,822,170,5653633,253,2021-02-26,2022-08-23,"PSC 9800, Box 7265APO AA 85649",1,0,2023-02-22,2023-07-19,null,null,null,Leeborough,96257,null,null,null,Valid,2021-11-23 10:15:19,2023-06-07 10:38:32
1,1,671,497,5659794,970,2023-03-02,2024-01-14,"7772 Smith RoadHuntfurt, IL 38390",1,1,2023-03-05,2022-06-14,null,null,null,West Alan,21585,null,null,null,Valid,2022-08-23 19:33:32,2022-12-30 16:11:03
1,3,411,785,5663197,775,2021-05-12,2023-05-28,"161 Sharon Mill Suite 437Ruthtown, FM 08710",0,1,2023-02-18,2023-03-02,null,null,null,Brandonview,52764,null,null,null,Valid,2023-11-04 10:23:18,2024-01-22 22:00:26
1,2,827,295,5676153,390,2022-06-28,2023-11-14,"0070 Tina Mission Apt. 419Weavermouth, MT 10630",1,1,2022-09-22,2022-07-28,null,null,null,Lake Theodorebury,48182,null,null,null,Valid,2021-02-05 22:40:48,2023-11-22 02:48:43
1,2,915,9,5679858,607,2021-06-16,2024-01-21,"85629 Clark River Apt. 256East Edwardfort, LA 57883",1,0,2021-06-13,2022-11-24,null,null,null,New Joshuahaven,36306,null,null,null,Valid,2023-07-09 12:00:26,2023-09-10 19:12:55
1,2,584,280,5694180,807,2023-11-29,2024-01-04,"14717 Ann InletJacksonchester, GA 77666",1,0,2022-01-18,2021-10-02,null,null,null,North Lisa,76783,null,null,null,Valid,2022-12-05 07:02:50,2023-10-04 00:11:29
1,3,945,446,5718048,323,2022-03-02,2022-09-05,Unit 3947 Box 3307DPO AE 30297,0,0,2023-05-22,2022-03-26,null,null,null,East Alexaborough,62689,null,null,null,Valid,2022-12-23 18:26:27,2023-09-27 15:44:23
1,3,183,302,5720885,89,2023-07-03,2023-08-19,"343 Cabrera Valleys Suite 550Washingtonstad, MT 71877",1,1,2023-06-23,2021-04-25,null,null,null,Jessicamouth,16223,null,null,null,Valid,2023-10-25 12:03:29,2023-12-04 22:47:16
1,3,934,990,5729121,800,2024-01-09,2024-01-21,"479 Sarah PassNorth Zacharystad, MI 82676",1,0,2021-11-05,2022-09-03,null,null,null,Jacksonside,11566,null,null,null,Valid,2021-09-18 17:27:41,2022-07-24 06:35:03
1,3,951,370,5733064,596,2023-04-05,2023-11-21,"60441 Chung DriveChambersview, ME 63400",0,1,2023-05-03,2023-09-28,null,null,null,Gonzalezview,52061,null,null,null,Valid,2022-07-21 01:40:43,2023-02-20 22:47:10
1,3,246,476,5735194,553,2023-07-07,2023-07-25,"31872 Jones Causeway Suite 006Stephanieside, CO 50545",0,0,2023-11-17,2021-01-25,null,null,null,Johnshire,75246,null,null,null,Valid,2023-09-28 00:04:53,2023-12-14 22:05:14
1,3,339,639,5795976,173,2021-06-11,2023-12-26,"488 Glover Fall Suite 858New Logan, WI 90310",1,0,2022-07-15,2022-12-09,null,null,null,West Katrinaborough,63106,null,null,null,Valid,2023-11-25 09:04:47,2023-12-01 21:26:14
1,3,45,71,5801136,916,2021-12-12,2022-04-08,"395 Michael Orchard Apt. 369Lake Lauraton, CT 26960",0,1,2023-07-25,2023-01-27,null,null,null,Watsonview,45416,null,null,null,Valid,2023-09-09 17:42:32,2023-10-06 01:23:28
1,2,696,916,5814800,549,2023-01-04,2023-07-14,"302 Veronica RunNorth Karenton, CT 01016",1,1,2022-08-28,2023-12-28,null,null,null,South Brandonfurt,61012,null,null,null,Invalid,2021-05-06 00:31:53,2023-06-07 18:24:31
1,3,51,332,5824862,811,2021-03-14,2023-03-19,"74314 David HollowDuarteberg, LA 68729",1,0,2023-01-24,2021-11-26,null,null,null,Pagemouth,63322,null,null,null,Valid,2021-09-28 04:00:40,2023-08-10 04:16:28
1,3,631,620,5833561,607,2024-01-11,2024-01-12,"312 Dunn Road Suite 505Johnsonview, MP 49246",0,0,2021-07-24,2022-03-15,null,null,null,Lake Amymouth,59018,null,null,null,Invalid,2021-07-08 06:52:02,2023-09-22 23:11:45
1,1,443,739,5843920,301,2022-10-14,2024-01-10,"20189 Brennan PointsHansonview, IA 70566",0,1,2021-02-26,2022-07-17,null,null,null,Dominiquemouth,89846,null,null,null,Valid,2022-11-21 15:57:39,2023-03-10 01:23:46
1,2,12,315,5853880,679,2021-10-13,2023-09-20,"336 Christina TunnelSouth Gabrielle, FM 47875",0,1,2021-05-14,2021-06-09,null,null,null,Mirandabury,25790,null,null,null,Valid,2021-11-13 20:22:59,2022-12-15 03:21:17
1,3,328,981,5865201,804,2023-02-02,2023-11-22,"8686 Ashley ParkwaysChavezside, FL 76538",1,0,2023-07-11,2022-06-29,null,null,null,Richardberg,48259,null,null,null,Valid,2023-01-02 06:20:11,2023-05-13 23:13:06
1,1,864,712,5874259,511,2023-08-03,2023-12-06,"PSC 0515, Box 6665APO AP 27162",1,0,2021-03-10,2023-07-21,null,null,null,Port Wesleyport,69839,null,null,null,Valid,2022-11-17 17:58:47,2023-06-10 15:56:07
1,1,898,408,5885681,577,2021-08-23,2023-09-27,"1168 Haynes VistaSouth Charles, NV 51465",0,1,2021-03-25,2022-01-20,null,null,null,Donnatown,94946,null,null,null,Invalid,2023-01-22 22:16:47,2023-06-07 18:56:13
1,3,920,619,5892906,698,2021-08-06,2022-01-31,"991 Marcia Way Suite 903South Kathleenton, NV 54052",0,1,2023-11-21,2021-03-12,null,null,null,Jessicafort,79677,null,null,null,Valid,2023-10-12 21:05:11,2023-12-19 03:52:41
1,2,297,151,5894240,810,2023-05-09,2023-05-19,"1842 Brewer Centers Suite 064Port Lindsay, VA 05398",0,1,2022-04-22,2022-04-30,null,null,null,Cainside,73125,null,null,null,Valid,2023-08-11 13:08:08,2023-11-09 06:55:57
1,2,553,601,5898343,453,2021-04-27,2022-05-07,USCGC ConwayFPO AA 71060,1,0,2021-11-03,2021-03-26,null,null,null,North Jennifertown,49362,null,null,null,Valid,2021-06-25 23:22:08,2023-08-15 15:01:30
1,2,23,274,5903727,946,2022-12-29,2023-07-11,"219 Holmes Fords Suite 249Port Rebeccastad, DE 02644",1,1,2021-09-26,2021-12-12,null,null,null,Port William,62719,null,null,null,Valid,2022-07-01 11:12:17,2022-08-28 15:37:53
1,3,560,581,5907703,928,2021-04-26,2023-06-22,"600 Teresa Ridges Suite 485South Jonathan, WV 57250",0,1,2022-12-06,2022-11-08,null,null,null,North Davidport,49717,null,null,null,Valid,2023-04-04 16:04:59,2024-01-06 20:57:12
1,2,984,329,5924540,693,2023-01-20,2023-04-01,"53850 Steve Radial Apt. 880North Erinfort, GU 21749",0,1,2021-12-05,2022-05-28,null,null,null,Jenniferbury,58648,null,null,null,Valid,2021-04-17 04:16:23,2021-12-05 14:28:49
1,2,907,673,5948718,712,2021-04-22,2021-08-19,"5762 Wilkinson EstatesNorth Brandon, VA 57228",0,1,2021-10-08,2022-03-07,null,null,null,New Stephanie,48301,null,null,null,Suspicious,2021-11-15 17:56:40,2023-09-28 12:55:19
1,1,836,951,5961250,961,2021-05-15,2023-10-11,"97682 Mitchell Mission Suite 505North Kimberlytown, CO 11953",1,1,2022-02-07,2021-07-31,null,null,null,Jayhaven,82472,null,null,null,Valid,2021-07-17 05:25:29,2022-11-02 06:25:28
1,3,293,213,5974517,346,2022-10-19,2023-11-04,"2643 Paul Causeway Suite 618Vasquezmouth, VA 15449",1,0,2023-04-16,2022-06-20,null,null,null,Port Jessicaview,24029,null,null,null,Valid,2022-01-08 03:42:39,2024-01-04 18:14:06
1,1,776,281,5978397,710,2023-10-15,2023-11-06,"PSC 5678, Box 1096APO AA 44421",1,0,2022-07-24,2023-07-24,null,null,null,Lake Veronica,29167,null,null,null,Valid,2023-10-04 00:31:47,2023-12-08 07:33:13
1,3,679,101,5985518,31,2022-07-18,2023-02-09,"904 Torres LodgeNorth Dianefort, NJ 74803",1,1,2024-01-01,2022-01-19,null,null,null,Nancymouth,69415,null,null,null,Invalid,2021-06-09 05:30:15,2021-07-27 01:38:25
