Consumer_Phone_Key,Consumer_Phone_Country_Key,Consumer_Phone_Last_Update_Source_System_Key,Consumer_Phone_Last_Opt_In_Opt_Out_Update_Source_System_Key,Consumer_Phone_Mobile_Wallet_Opt_In_Opt_Out_Source_System_Code_Key,Consumer_Phone_Whatsapp_Opt_In_Opt_Out_Source_System_Code_Key,Consumer_Key,Consumer_Phone_Type_Code_Key,Consumer_Phone_Record_Valid_From_Date,Consumer_Phone_Record_Valid_To_Date,Consumer_International_Phone_Number,Consumer_Phone_Current_Record_Indicator,Consumer_Phone_Mobile_Wallet_Opt_In_Opt_Out_Indicator,Consumer_Phone_Whatsapp_Opt_In_Opt_Out_Indicator,Consumer_Phone_SMS_Opt_In_Opt_Out_Indicator,Consumer_Phone_SMS_Opt_In_Opt_Out_Update_Date,Consumer_Phone_Source_Last_Update_Date,Consumer_Phone_Country_Code_Number,Consumer_Phone_Number,Consumer_Phone_Melissa_Result_Code,Consumer_Phone_Melissa_Quality_Score_Code,Consumer_Phone_SMS_Last_Click_Timestamp,Consumer_Phone_Whatsapp_Last_Click_Timestamp,Consumer_Phone_Record_Created_Timestamp,Consumer_Phone_Record_Modified_Timestamp
1,1,946,53,3,82,4998217,747,2022-11-20,2024-01-01,435-814-8613x90373,0,0,0,0,2022-07-26,2023-08-24,0,0,null,Valid,2021-04-28 00:00:00.000000,2021-06-21 00:00:00.000000,2021-07-27 09:39:34.912387,2022-02-01 18:27:25.205563
1,3,93,377,549,765,5019820,590,2023-05-26,2023-09-20,303-520-6714,1,0,0,1,2021-10-13,2023-03-28,0,0,null,Valid,2023-02-01 00:00:00.000000,2021-11-04 00:00:00.000000,2022-08-27 20:45:43.716978,2023-08-20 08:00:01.730338
1,2,23,906,168,42,5021785,677,2023-10-23,2023-11-21,802.766.9676x6036,1,0,1,1,2022-12-07,2022-01-19,0,0,null,Valid,2022-12-03 00:00:00.000000,2021-11-18 00:00:00.000000,2021-10-29 08:22:31.383334,2023-12-27 10:53:08.720875
1,2,742,696,643,640,5027764,66,2023-10-20,2024-01-16,+1-440-803-5022x173,1,0,1,1,2021-09-06,2023-11-14,0,0,null,Valid,2022-12-25 00:00:00.000000,2022-07-18 00:00:00.000000,2021-08-16 13:19:39.431669,2023-09-02 11:20:59.848206
1,3,115,643,529,859,5034242,271,2021-04-27,2022-05-08,(315)957-6298x47054,1,1,0,1,2023-06-26,2023-10-17,0,0,null,Suspicious,2022-07-25 00:00:00.000000,2023-11-08 00:00:00.000000,2023-11-12 23:57:40.601618,2024-01-15 13:10:18.034293
1,3,835,869,735,362,5035343,45,2021-03-09,2023-02-27,001-370-268-5477,1,1,1,1,2021-07-26,2022-01-13,0,0,null,Valid,2022-11-25 00:00:00.000000,2021-05-24 00:00:00.000000,2023-05-18 10:29:36.705076,2023-10-19 03:17:41.115181
1,1,814,492,190,559,5038374,873,2021-11-24,2023-08-18,(690)680-7651,0,1,1,0,2021-05-23,2021-02-07,0,0,null,Valid,2023-01-01 00:00:00.000000,2023-09-04 00:00:00.000000,2021-08-19 22:50:41.008954,2023-05-14 17:25:44.993255
1,2,642,739,843,408,5043892,603,2022-12-29,2023-12-29,214-549-6696x6814,1,1,1,0,2023-11-24,2021-01-30,0,0,null,Valid,2022-11-13 00:00:00.000000,2022-02-26 00:00:00.000000,2021-12-31 06:36:11.049007,2022-02-07 12:06:30.730381
1,2,917,115,983,923,5045471,256,2021-10-03,2023-09-27,924-436-3086x3570,0,0,0,0,2022-08-16,2022-08-17,0,0,null,Valid,2023-11-29 00:00:00.000000,2022-02-11 00:00:00.000000,2022-10-27 09:13:56.519607,2023-03-29 09:50:02.219114
1,1,286,350,356,78,5079816,384,2022-03-25,2022-04-06,212-639-0991,1,1,1,0,2023-06-06,2021-07-23,0,0,null,Valid,2021-09-21 00:00:00.000000,2021-05-19 00:00:00.000000,2022-11-05 07:34:34.925436,2023-02-09 01:32:11.902662
1,1,28,897,758,168,5089532,642,2022-04-03,2023-10-07,570-978-2729x17255,1,1,0,0,2022-05-30,2023-04-23,0,0,null,Valid,2022-06-30 00:00:00.000000,2023-03-26 00:00:00.000000,2021-07-17 12:16:04.505839,2023-05-03 11:19:34.026188
1,2,705,259,158,295,5094927,595,2023-03-09,2023-05-21,389.752.4490x4251,0,0,1,1,2022-10-12,2022-01-18,0,0,null,Valid,2021-03-31 00:00:00.000000,2021-06-26 00:00:00.000000,2022-03-09 22:46:04.138192,2022-10-30 13:25:03.283219
1,3,660,20,591,602,5097487,972,2022-11-22,2022-12-14,675.865.2043x87609,0,1,0,1,2022-03-29,2021-11-23,0,0,null,Invalid,2021-10-10 00:00:00.000000,2022-01-14 00:00:00.000000,2023-08-26 11:17:23.604961,2023-12-15 16:25:04.739487
1,3,203,627,257,86,5109114,152,2023-09-22,2023-11-26,+1-597-538-4093x0635,1,1,0,1,2022-05-18,2023-12-26,0,0,null,Valid,2023-08-27 00:00:00.000000,2021-07-16 00:00:00.000000,2021-06-28 01:15:51.149903,2023-04-25 12:56:25.925360
1,3,335,341,688,16,5140381,838,2023-01-17,2023-03-13,(546)497-2999x16117,1,0,0,0,2021-09-12,2022-09-05,0,0,null,Valid,2021-12-08 00:00:00.000000,2023-11-24 00:00:00.000000,2021-05-22 19:44:36.693552,2022-07-04 23:23:30.629148
1,3,805,700,135,419,5140589,7,2021-10-19,2023-10-16,+1-500-422-1232x200,1,1,1,1,2023-07-16,2021-03-27,0,0,null,Valid,2021-10-15 00:00:00.000000,2021-05-26 00:00:00.000000,2022-07-21 15:29:46.677268,2022-08-19 07:09:30.034801
1,1,527,453,76,5,5147803,668,2022-03-20,2023-05-11,530-987-1089,0,0,0,1,2022-10-11,2021-05-22,0,0,null,Valid,2023-10-22 00:00:00.000000,2022-04-20 00:00:00.000000,2023-06-23 19:39:49.322486,2023-08-15 08:32:49.585129
1,3,109,162,999,991,5148035,407,2022-12-05,2023-07-16,630-437-1845x16503,0,0,0,1,2022-06-24,2023-08-20,0,0,null,Valid,2022-05-22 00:00:00.000000,2023-03-22 00:00:00.000000,2023-11-24 23:47:36.878519,2023-11-27 04:52:45.703962
1,2,4,573,5,569,5155845,322,2021-12-11,2023-06-20,(483)665-7475x984,1,1,1,1,2023-08-19,2022-01-26,0,0,null,Invalid,2023-09-06 00:00:00.000000,2022-03-14 00:00:00.000000,2021-08-15 19:41:39.153943,2023-12-31 16:04:16.166426
1,3,145,215,844,6,5165344,149,2023-11-04,2023-12-03,001-547-520-1103,0,1,1,0,2022-01-27,2022-04-03,0,0,null,Valid,2022-07-27 00:00:00.000000,2023-11-21 00:00:00.000000,2022-06-14 11:54:22.834390,2023-08-24 07:16:01.742320
1,1,802,436,210,519,5168189,608,2021-11-27,2022-10-21,001-717-481-7218x10558,1,1,1,1,2023-02-15,2022-08-19,0,0,null,Valid,2022-06-20 00:00:00.000000,2021-05-16 00:00:00.000000,2022-09-15 09:24:30.039549,2022-11-04 03:18:12.787876
1,3,971,282,961,23,5178508,845,2024-01-13,2024-01-20,807.713.8242x2891,0,1,0,1,2021-04-06,2023-08-05,0,0,null,Valid,2021-09-02 00:00:00.000000,2023-02-04 00:00:00.000000,2022-06-21 01:19:50.428301,2023-12-31 20:59:59.228956
1,2,12,761,271,44,5207349,349,2023-12-15,2024-01-05,206-275-8983,1,0,0,1,2021-05-18,2022-09-07,0,0,null,Valid,2023-04-27 00:00:00.000000,2022-05-15 00:00:00.000000,2023-07-13 14:17:40.821384,2024-01-14 23:13:26.392851
1,2,936,504,377,208,5207426,504,2023-11-19,2023-12-19,607-660-4436,0,0,0,0,2023-07-03,2021-02-24,0,0,null,Valid,2023-05-16 00:00:00.000000,2021-08-11 00:00:00.000000,2021-02-25 04:44:43.292575,2022-09-07 06:57:51.670523
1,3,814,591,238,816,5211546,43,2023-04-24,2023-12-03,+1-507-774-5161,0,0,0,1,2021-05-03,2022-05-04,0,0,null,Valid,2022-08-25 00:00:00.000000,2021-06-09 00:00:00.000000,2023-12-27 11:32:57.168867,2024-01-01 05:10:16.129364
1,1,66,393,343,462,5222411,18,2022-07-31,2023-08-14,+1-529-387-0645x0185,1,0,1,0,2021-04-13,2021-11-30,0,0,null,Valid,2022-06-25 00:00:00.000000,2021-07-02 00:00:00.000000,2022-06-07 16:54:31.149312,2023-05-18 15:36:28.534567
1,3,682,881,498,120,5223115,763,2022-05-07,2023-12-21,7413505651,0,0,1,1,2023-12-16,2022-10-17,0,0,null,Valid,2021-11-21 00:00:00.000000,2021-06-01 00:00:00.000000,2022-09-07 15:39:45.532968,2023-10-28 17:27:05.507976
1,3,889,871,28,905,5230659,959,2023-10-26,2023-11-16,419.501.1797x236,0,0,1,0,2021-09-15,2023-06-19,0,0,null,Valid,2023-08-05 00:00:00.000000,2022-04-01 00:00:00.000000,2022-05-26 23:58:27.293509,2023-01-30 00:33:10.915718
1,3,168,993,465,412,5272177,584,2023-02-26,2023-08-29,(247)522-7826x62064,1,1,0,1,2021-07-09,2021-10-27,0,0,null,Valid,2023-03-29 00:00:00.000000,2023-10-28 00:00:00.000000,2021-09-24 16:53:47.662607,2023-07-20 20:40:32.246006
1,1,567,382,229,631,5284544,318,2022-01-17,2022-02-28,(390)409-9530x97868,0,1,1,0,2023-06-10,2022-01-28,0,0,null,Valid,2022-01-21 00:00:00.000000,2023-06-09 00:00:00.000000,2023-02-08 10:53:38.345688,2023-12-27 16:22:50.348310
1,2,942,400,111,215,5289939,139,2021-09-06,2023-11-11,(783)569-5546x57521,0,1,1,1,2021-04-03,2021-02-09,0,0,null,Suspicious,2024-01-08 00:00:00.000000,2022-12-22 00:00:00.000000,2021-12-15 01:59:48.702352,2023-07-02 06:47:42.229309
1,1,767,247,442,974,5294624,351,2021-03-21,2023-11-17,001-403-714-6585x99026,1,1,0,0,2021-05-06,2022-11-04,0,0,null,Valid,2022-08-17 00:00:00.000000,2021-08-12 00:00:00.000000,2023-10-26 12:29:34.732784,2023-11-29 23:00:10.096200
1,1,261,812,138,59,5311299,895,2022-09-19,2022-10-31,+1-758-692-0748x6449,1,0,0,0,2021-12-11,2023-08-07,0,0,null,Valid,2022-11-14 00:00:00.000000,2023-08-14 00:00:00.000000,2022-02-19 03:29:18.529101,2023-06-13 22:02:01.893995
1,3,709,776,365,752,5314735,986,2022-07-30,2022-09-05,001-603-878-7205x14764,1,0,0,0,2022-03-29,2022-01-05,0,0,null,Valid,2022-11-02 00:00:00.000000,2022-03-02 00:00:00.000000,2022-12-19 21:09:27.162148,2023-09-18 17:16:48.468661
1,2,103,619,13,507,5318081,768,2021-12-04,2022-01-24,(817)820-9499,1,1,0,1,2023-09-22,2023-11-02,0,0,null,Valid,2023-02-06 00:00:00.000000,2023-05-28 00:00:00.000000,2022-03-18 15:47:55.658572,2022-05-27 02:40:09.793645
1,3,681,983,605,146,5319977,858,2022-02-25,2022-08-16,001-810-261-2424x956,1,0,0,1,2022-12-26,2021-12-01,0,0,null,Valid,2023-01-29 00:00:00.000000,2021-06-29 00:00:00.000000,2023-09-07 05:25:57.116675,2023-12-10 11:22:42.774622
1,3,848,781,391,359,5325251,890,2021-11-28,2022-03-11,640-806-9182x27998,0,0,0,0,2022-06-01,2022-10-28,0,0,null,Invalid,2022-07-18 00:00:00.000000,2022-07-14 00:00:00.000000,2023-12-04 06:35:00.279532,2024-01-14 12:28:34.718386
1,1,966,723,27,65,5340014,7,2023-01-04,2023-08-03,(296)754-5558,0,0,0,0,2023-01-15,2021-09-25,0,0,null,Valid,2021-09-09 00:00:00.000000,2023-11-14 00:00:00.000000,2022-05-08 17:58:17.199878,2023-02-21 22:51:31.694941
1,3,254,122,685,573,5340181,780,2022-08-09,2022-11-22,+1-490-586-8747x3620,1,1,1,0,2022-08-10,2022-04-06,0,0,null,Valid,2023-12-31 00:00:00.000000,2022-11-07 00:00:00.000000,2022-10-25 18:49:14.600029,2023-10-31 06:05:47.613491
1,2,695,861,758,944,5349057,350,2023-03-27,2023-11-13,+1-428-870-3295x454,0,0,1,0,2023-01-22,2023-11-26,0,0,null,Invalid,2022-08-24 00:00:00.000000,2021-03-14 00:00:00.000000,2021-04-22 11:12:28.913501,2023-01-28 01:10:11.005721
1,2,452,710,86,546,5357765,340,2021-06-18,2023-12-17,450-724-3817x2943,1,0,0,0,2021-12-27,2021-10-21,0,0,null,Valid,2021-11-02 00:00:00.000000,2023-09-24 00:00:00.000000,2023-01-11 05:54:59.619052,2023-02-16 14:27:46.484454
1,1,991,246,202,893,5372046,972,2023-07-21,2023-08-01,982.855.7292x03605,1,1,0,0,2023-05-23,2022-08-27,0,0,null,Valid,2023-11-21 00:00:00.000000,2023-12-08 00:00:00.000000,2021-06-30 16:37:06.806934,2022-02-22 05:49:49.430916
1,2,648,456,405,754,5373430,308,2021-01-26,2022-06-01,458.336.7195,1,0,1,1,2021-12-25,2023-01-31,0,0,null,Valid,2022-12-16 00:00:00.000000,2021-06-13 00:00:00.000000,2023-12-08 07:29:49.743033,2023-12-11 06:32:16.300474
1,1,508,222,769,643,5385118,62,2021-10-28,2022-02-20,001-338-447-9689x5357,0,1,0,1,2021-02-17,2022-09-09,0,0,null,Valid,2021-04-30 00:00:00.000000,2023-03-01 00:00:00.000000,2023-08-09 23:57:05.000422,2023-10-24 15:28:52.646734
1,3,93,859,99,212,5414060,817,2022-02-21,2023-05-08,525.557.0878x96302,1,0,0,1,2023-08-18,2022-12-20,0,0,null,Valid,2022-11-23 00:00:00.000000,2021-11-08 00:00:00.000000,2024-01-02 10:53:50.800716,2024-01-25 08:25:39.727319
1,1,322,441,206,314,5414335,593,2021-12-05,2023-03-30,291-693-9219,1,1,1,1,2024-01-22,2022-12-27,0,0,null,Valid,2022-03-05 00:00:00.000000,2022-09-09 00:00:00.000000,2022-04-28 23:30:09.588511,2023-10-29 23:41:19.476381
1,1,569,192,41,327,5417358,354,2023-03-02,2024-01-16,001-407-591-3079x8712,1,0,0,1,2021-07-22,2022-08-08,0,0,null,Invalid,2023-10-14 00:00:00.000000,2021-11-27 00:00:00.000000,2021-07-17 04:01:20.859381,2023-10-05 17:52:56.384491
1,1,47,409,642,926,5418438,862,2021-02-15,2023-06-16,001-614-710-4366,1,1,0,0,2023-04-14,2023-06-28,0,0,null,Valid,2022-10-29 00:00:00.000000,2021-04-28 00:00:00.000000,2022-12-30 11:32:27.089389,2023-02-01 02:27:47.344126
1,1,298,324,940,866,5426773,306,2021-05-21,2024-01-04,+1-278-785-6617x058,0,1,1,0,2023-08-21,2022-12-28,0,0,null,Invalid,2023-01-17 00:00:00.000000,2023-01-30 00:00:00.000000,2021-12-08 08:56:52.150490,2023-01-11 02:19:13.133963
1,2,82,698,988,892,5428752,776,2023-01-28,2023-10-26,+1-225-962-1979x6726,0,0,0,0,2023-05-06,2021-11-29,0,0,null,Invalid,2023-03-31 00:00:00.000000,2022-09-20 00:00:00.000000,2023-09-03 12:09:06.700311,2024-01-21 05:25:42.899895
1,3,529,382,294,466,5441167,734,2023-09-04,2023-09-04,301-318-9007x4710,1,1,1,0,2023-10-07,2023-07-29,0,0,null,Valid,2021-05-11 00:00:00.000000,2021-06-02 00:00:00.000000,2021-10-29 11:26:57.085409,2023-03-20 19:59:16.374479
1,3,599,410,123,426,5451586,867,2023-01-22,2023-12-17,(789)867-6517,1,1,0,0,2023-05-11,2022-09-30,0,0,null,Invalid,2022-04-19 00:00:00.000000,2023-12-27 00:00:00.000000,2021-11-06 08:44:58.150796,2021-11-15 19:21:41.086221
1,1,586,184,920,211,5452050,822,2022-08-28,2023-12-25,+1-810-957-3922,1,0,1,1,2021-05-27,2024-01-10,0,0,null,Valid,2023-10-25 00:00:00.000000,2023-02-07 00:00:00.000000,2023-11-08 09:53:08.009123,2023-11-17 21:32:46.818371
1,2,64,671,365,187,5453333,695,2021-10-04,2021-12-25,5274007943,1,1,0,1,2023-05-10,2022-11-19,0,0,null,Invalid,2022-12-09 00:00:00.000000,2021-11-17 00:00:00.000000,2021-08-13 13:32:30.921804,2021-10-26 15:19:13.516980
1,2,62,190,254,54,5456479,522,2023-03-09,2023-12-01,(423)262-0922x3194,0,1,0,0,2022-02-15,2023-03-30,0,0,null,Valid,2023-11-04 00:00:00.000000,2022-06-02 00:00:00.000000,2021-08-04 17:00:58.998570,2022-06-10 00:17:26.888325
1,1,814,558,510,309,5464645,575,2023-05-27,2023-06-22,001-469-549-8752x626,0,0,0,1,2021-04-28,2021-04-05,0,0,null,Invalid,2024-01-21 00:00:00.000000,2021-02-13 00:00:00.000000,2023-10-26 18:54:22.641059,2024-01-11 17:00:56.715679
1,3,593,769,157,255,5466787,852,2022-03-03,2023-07-14,+1-291-392-2102x07806,0,0,0,0,2022-08-18,2021-05-17,0,0,null,Valid,2022-10-10 00:00:00.000000,2021-06-19 00:00:00.000000,2022-01-22 16:36:54.684113,2022-09-19 15:09:28.936260
1,1,245,213,735,635,5476508,369,2024-01-16,2024-01-16,287.502.7560,1,1,0,0,2023-05-13,2021-03-24,0,0,null,Valid,2021-05-29 00:00:00.000000,2023-01-31 00:00:00.000000,2021-06-08 23:05:01.733209,2022-05-16 12:03:44.292559
1,3,178,233,767,450,5545377,307,2021-07-30,2022-06-25,246.709.3377x57537,1,1,0,0,2021-10-03,2023-12-07,0,0,null,Valid,2022-10-23 00:00:00.000000,2022-02-15 00:00:00.000000,2022-09-10 03:32:05.377193,2022-10-10 11:19:19.434721
1,2,313,648,857,452,5557506,890,2023-03-13,2023-12-18,880-658-1472x7337,1,1,0,0,2021-05-04,2023-12-18,0,0,null,Valid,2023-02-13 00:00:00.000000,2024-01-12 00:00:00.000000,2023-07-20 18:02:30.012031,2023-11-27 13:21:35.011515
1,3,483,527,346,323,5560682,879,2022-07-14,2023-09-25,497.999.6560x967,1,0,0,1,2023-04-23,2023-01-18,0,0,null,Valid,2023-12-13 00:00:00.000000,2023-09-18 00:00:00.000000,2023-11-01 10:15:27.580105,2024-01-14 07:42:06.082185
1,3,855,612,498,577,5564109,263,2022-11-15,2022-12-13,626-241-7366,0,0,1,0,2023-12-30,2021-04-27,0,0,null,Suspicious,2021-12-09 00:00:00.000000,2022-04-25 00:00:00.000000,2022-05-10 00:59:33.991271,2022-07-31 07:08:01.406153
1,1,87,67,228,730,5574704,177,2023-10-15,2023-12-03,+1-450-694-1569x745,0,1,1,1,2022-04-17,2023-02-20,0,0,null,Invalid,2021-04-29 00:00:00.000000,2023-12-01 00:00:00.000000,2021-12-13 10:20:31.752687,2022-11-07 13:49:35.551524
1,1,871,51,220,572,5582355,437,2023-02-10,2023-03-08,498.215.1564,1,1,1,1,2021-09-03,2021-02-12,0,0,null,Valid,2023-10-13 00:00:00.000000,2023-04-27 00:00:00.000000,2022-08-13 11:14:05.363735,2023-05-08 10:21:16.336303
1,1,98,269,134,190,5590214,199,2022-12-26,2023-04-24,754-995-8410,0,1,1,0,2022-03-26,2022-02-12,0,0,null,Valid,2022-02-26 00:00:00.000000,2023-01-16 00:00:00.000000,2023-10-25 01:27:25.844054,2024-01-08 18:38:47.572310
1,1,151,334,186,151,5596537,578,2021-05-10,2023-03-19,(664)811-9906x1066,0,0,1,0,2022-02-13,2021-09-18,0,0,null,Valid,2021-05-20 00:00:00.000000,2023-03-30 00:00:00.000000,2022-08-01 22:45:01.007600,2022-11-08 22:38:40.522194
1,3,836,589,536,887,5604811,204,2022-08-23,2022-12-26,(786)354-0080x08190,1,0,0,0,2021-04-22,2023-07-23,0,0,null,Valid,2021-06-30 00:00:00.000000,2022-09-08 00:00:00.000000,2022-01-09 18:40:37.670320,2023-08-30 12:13:01.021933
1,1,459,695,885,475,5614849,683,2023-07-02,2023-09-04,833.204.5010x65873,1,0,1,1,2022-04-01,2024-01-04,0,0,null,Valid,2021-11-21 00:00:00.000000,2022-04-12 00:00:00.000000,2023-12-06 20:14:14.530140,2023-12-26 21:09:25.618031
1,2,104,494,502,530,5619912,39,2021-08-13,2022-03-31,+1-919-961-1585x79932,1,0,1,0,2021-04-24,2023-05-12,0,0,null,Valid,2023-04-20 00:00:00.000000,2021-11-29 00:00:00.000000,2022-02-02 20:37:18.326087,2023-01-04 14:46:55.849549
1,3,2,640,957,537,5633051,958,2023-12-20,2024-01-24,682.697.2445x33368,1,1,0,1,2022-11-06,2022-10-29,0,0,null,Invalid,2022-03-02 00:00:00.000000,2022-09-17 00:00:00.000000,2021-11-05 14:42:31.444910,2022-03-23 21:42:58.670583
1,2,427,990,902,324,5637374,301,2023-04-11,2023-12-12,(381)738-7138x807,0,1,1,0,2024-01-21,2021-03-15,0,0,null,Suspicious,2023-11-18 00:00:00.000000,2024-01-07 00:00:00.000000,2022-06-13 07:12:21.122629,2023-08-29 03:10:30.257203
1,2,553,566,691,713,5639136,209,2021-11-23,2023-12-21,+1-983-855-4967x333,1,1,1,0,2022-12-21,2023-03-28,0,0,null,Invalid,2022-08-05 00:00:00.000000,2021-10-07 00:00:00.000000,2023-07-25 13:12:49.893950,2023-08-21 16:40:35.385554
1,1,987,344,240,990,5653633,909,2023-12-12,2024-01-08,001-241-242-2759x08614,1,0,0,0,2023-01-30,2023-12-11,0,0,null,Valid,2021-12-20 00:00:00.000000,2021-01-26 00:00:00.000000,2023-01-19 13:23:33.399531,2023-08-02 15:37:03.853413
1,3,830,241,680,849,5659794,791,2023-02-13,2024-01-17,(488)448-9780x0835,0,0,0,1,2023-03-26,2022-10-16,0,0,null,Valid,2021-12-11 00:00:00.000000,2021-04-01 00:00:00.000000,2023-08-23 07:59:06.168056,2023-11-20 23:08:31.896228
1,1,448,560,848,498,5663197,854,2021-08-13,2022-01-30,840-246-6848x2244,1,0,1,1,2021-05-19,2022-04-17,0,0,null,Valid,2023-09-20 00:00:00.000000,2023-10-28 00:00:00.000000,2022-02-27 09:21:13.339592,2022-07-10 21:14:43.050697
1,1,417,472,299,728,5676153,515,2022-06-30,2023-01-17,+1-530-319-5593x23607,0,0,1,1,2022-12-04,2023-08-01,0,0,null,Valid,2021-12-26 00:00:00.000000,2022-07-24 00:00:00.000000,2023-04-27 18:00:09.918425,2023-09-09 23:15:32.993804
1,3,426,231,720,486,5679858,735,2023-04-02,2023-04-13,(578)847-5376x25425,1,1,1,0,2022-12-24,2023-12-12,0,0,null,Valid,2023-07-29 00:00:00.000000,2021-09-16 00:00:00.000000,2023-09-01 12:07:49.140804,2023-11-11 11:40:27.544623
1,1,606,982,882,28,5694180,590,2023-08-28,2024-01-03,4039303019,0,1,1,0,2023-11-24,2023-02-10,0,0,null,Valid,2022-02-12 00:00:00.000000,2023-08-17 00:00:00.000000,2023-06-30 07:00:50.851755,2023-11-14 08:40:54.486590
1,1,149,65,384,432,5718048,166,2021-02-04,2023-09-15,881-503-6151,1,0,1,1,2023-07-03,2021-11-29,0,0,null,Valid,2021-08-31 00:00:00.000000,2022-03-25 00:00:00.000000,2022-12-08 14:24:11.401473,2023-07-05 13:32:40.435442
1,2,813,816,88,46,5720885,453,2022-06-21,2022-10-18,+1-899-899-1472,0,1,1,1,2023-07-22,2023-02-02,0,0,null,Valid,2021-04-25 00:00:00.000000,2021-07-07 00:00:00.000000,2021-08-12 01:00:29.550192,2022-08-29 13:40:48.076589
1,2,725,203,64,994,5729121,894,2022-06-16,2023-01-24,884-510-6020x544,0,1,1,1,2023-06-05,2021-07-15,0,0,null,Valid,2023-05-28 00:00:00.000000,2023-01-06 00:00:00.000000,2022-09-05 09:56:44.643316,2023-12-11 04:50:17.259466
1,3,881,563,39,95,5733064,39,2023-09-26,2023-12-31,5329787418,1,1,0,0,2023-05-20,2023-02-07,0,0,null,Valid,2022-08-09 00:00:00.000000,2021-02-18 00:00:00.000000,2023-06-09 01:23:04.043471,2023-06-13 21:26:50.880653
1,2,908,101,924,597,5735194,379,2023-05-19,2023-06-24,(479)300-7706x766,1,1,1,0,2022-03-18,2021-11-23,0,0,null,Valid,2022-02-13 00:00:00.000000,2022-05-23 00:00:00.000000,2021-06-10 08:54:18.065360,2023-06-15 07:17:23.681581
1,1,892,984,456,410,5795976,845,2021-09-23,2022-07-23,(354)263-5459x6151,0,1,1,0,2021-07-15,2023-01-18,0,0,null,Valid,2023-05-15 00:00:00.000000,2023-04-14 00:00:00.000000,2023-08-19 05:26:32.112355,2024-01-11 09:25:26.285714
1,1,141,845,336,464,5801136,528,2022-05-07,2023-04-18,662.510.3567x97991,0,0,0,1,2023-07-25,2023-02-10,0,0,null,Valid,2021-03-31 00:00:00.000000,2021-02-19 00:00:00.000000,2023-02-28 04:58:36.101563,2023-11-23 18:53:08.067453
1,2,215,285,538,235,5814800,131,2023-04-11,2023-05-25,001-591-283-0661x0962,1,0,1,1,2022-07-29,2022-02-21,0,0,null,Invalid,2021-02-14 00:00:00.000000,2023-08-15 00:00:00.000000,2021-07-23 15:15:31.442508,2022-11-14 09:13:49.831954
1,2,311,204,209,64,5824862,639,2021-08-27,2023-11-13,512-995-4508,1,0,0,0,2021-02-20,2023-12-06,0,0,null,Valid,2021-05-11 00:00:00.000000,2023-09-24 00:00:00.000000,2023-06-15 11:24:03.087022,2023-07-05 11:18:46.026432
1,1,201,494,704,74,5833561,905,2023-05-01,2023-06-16,622.847.9114,1,0,0,1,2023-12-29,2023-04-18,0,0,null,Invalid,2021-02-08 00:00:00.000000,2021-12-10 00:00:00.000000,2023-09-14 22:47:46.875125,2023-11-11 14:35:14.703095
1,1,47,802,863,429,5843920,301,2022-04-06,2023-07-04,492-683-5059x70454,0,0,0,0,2023-05-15,2022-12-08,0,0,null,Valid,2022-09-29 00:00:00.000000,2023-03-09 00:00:00.000000,2023-03-04 22:02:51.673126,2023-10-27 19:16:04.317320
1,1,687,646,797,595,5853880,112,2023-05-30,2024-01-12,3293194858,1,1,0,0,2022-07-21,2022-11-24,0,0,null,Valid,2023-10-09 00:00:00.000000,2023-06-04 00:00:00.000000,2021-09-19 13:22:50.469899,2022-06-09 17:36:02.676450
1,2,84,990,398,306,5865201,814,2023-04-19,2023-10-06,001-474-664-9791x77617,0,0,0,1,2022-05-08,2023-02-14,0,0,null,Valid,2023-04-15 00:00:00.000000,2023-08-16 00:00:00.000000,2022-12-02 15:01:27.761522,2023-03-27 05:27:00.287442
1,3,320,232,240,82,5874259,834,2023-06-13,2023-12-31,001-830-972-2964x261,0,1,1,1,2021-04-08,2022-06-04,0,0,null,Valid,2022-01-23 00:00:00.000000,2021-05-04 00:00:00.000000,2023-04-13 17:57:38.390384,2023-11-28 04:51:23.413936
1,1,423,983,286,132,5885681,891,2022-11-14,2023-09-02,686.556.5289,1,0,1,1,2023-11-12,2022-07-13,0,0,null,Invalid,2021-09-24 00:00:00.000000,2021-05-31 00:00:00.000000,2022-11-03 11:25:12.769058,2023-09-25 21:52:57.555491
1,1,161,221,712,204,5892906,852,2023-03-29,2023-05-21,+1-329-337-5322x89593,1,1,1,0,2023-09-19,2021-09-04,0,0,null,Valid,2023-04-29 00:00:00.000000,2021-11-17 00:00:00.000000,2022-02-01 19:30:13.307809,2023-01-13 07:29:11.808489
1,1,814,780,668,704,5894240,153,2021-06-10,2023-06-11,360.842.2212,0,1,1,1,2021-09-08,2023-01-12,0,0,null,Valid,2021-09-18 00:00:00.000000,2023-06-07 00:00:00.000000,2022-12-26 03:17:09.485933,2023-06-09 00:00:49.896635
1,2,884,884,921,28,5898343,78,2023-02-01,2024-01-20,505-381-7498x100,0,0,0,1,2022-12-29,2021-08-13,0,0,null,Valid,2022-01-11 00:00:00.000000,2021-06-20 00:00:00.000000,2021-11-02 09:33:34.417361,2022-06-14 15:19:34.967954
1,3,756,343,57,111,5903727,236,2022-03-07,2022-08-18,698-948-1385x75460,0,0,1,0,2023-07-28,2021-05-10,0,0,null,Valid,2023-11-29 00:00:00.000000,2023-01-27 00:00:00.000000,2024-01-06 02:37:31.937362,2024-01-11 07:12:51.471781
